date,province,country,lat,long,type,cases,cumu_cases
2020-03-30,NA,Not China,21,78,confirmed,227,861816
2020-03-31,NA,Not China,21,78,confirmed,146,861962
2020-04-01,NA,Not China,21,78,confirmed,601,862563
2020-04-02,NA,Not China,21,78,confirmed,545,863108
2020-04-03,NA,Not China,21,78,confirmed,24,863132
2020-04-04,NA,Not China,21,78,confirmed,515,863647
2020-04-05,NA,Not China,21,78,confirmed,506,864153
2020-04-06,NA,Not China,21,78,confirmed,1190,865343
2020-04-07,NA,Not China,21,78,confirmed,533,865876
2020-04-08,NA,Not China,21,78,confirmed,605,866481
2020-04-09,NA,Not China,21,78,confirmed,809,867290
2020-04-10,NA,Not China,21,78,confirmed,873,868163
2020-04-11,NA,Not China,21,78,confirmed,848,869011
2020-04-12,NA,Not China,21,78,confirmed,759,869770
2020-04-13,NA,Not China,21,78,confirmed,1248,871018
2020-04-14,NA,Not China,21,78,confirmed,1034,872052
2020-04-15,NA,Not China,21,78,confirmed,835,872887
2020-04-16,NA,Not China,21,78,confirmed,1108,873995
2020-04-17,NA,Not China,21,78,confirmed,922,874917
2020-04-18,NA,Not China,21,78,confirmed,1370,876287
2020-04-19,NA,Not China,21,78,confirmed,1893,878180
2020-04-20,NA,Not China,21,78,confirmed,924,879104
2020-04-21,NA,Not China,21,78,confirmed,1541,880645
2020-04-22,NA,Not China,21,78,confirmed,1290,881935
2020-04-23,NA,Not China,21,78,confirmed,1707,883642
2020-04-24,NA,Not China,21,78,confirmed,1453,885095
2020-04-25,NA,Not China,21,78,confirmed,1753,886848
2020-04-26,NA,Not China,21,78,confirmed,1607,888455
2020-04-27,NA,Not China,21,78,confirmed,1561,890016
2020-04-28,NA,Not China,21,78,confirmed,1873,891889
2020-04-29,NA,Not China,21,78,confirmed,1738,893627
2020-04-30,NA,Not China,21,78,confirmed,1801,895428
2020-05-01,NA,Not China,21,78,confirmed,2394,897822
2020-05-02,NA,Not China,21,78,confirmed,2442,900264
2020-05-03,NA,Not China,21,78,confirmed,2806,903070
2020-05-04,NA,Not China,21,78,confirmed,3932,907002
2020-05-05,NA,Not China,21,78,confirmed,2963,909965
2020-05-06,NA,Not China,21,78,confirmed,3587,913552
2020-05-07,NA,Not China,21,78,confirmed,3364,916916
2020-05-08,NA,Not China,21,78,confirmed,3344,920260
2020-05-09,NA,Not China,21,78,confirmed,3113,923373
2020-05-10,NA,Not China,21,78,confirmed,4353,927726
2020-05-11,NA,Not China,21,78,confirmed,3607,931333
2020-05-12,NA,Not China,21,78,confirmed,3524,934857
2020-05-13,NA,Not China,21,78,confirmed,3763,938620
2020-01-22,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-23,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-24,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-25,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-26,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-27,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-28,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-29,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-30,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-01-31,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-01,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-02,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-03,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-04,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-05,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-06,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-07,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-08,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-09,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-10,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-11,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-12,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-13,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-14,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-15,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-16,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-17,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-18,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-19,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-20,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-21,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-22,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-23,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-24,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-25,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-26,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-27,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-28,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-02-29,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-03-01,NA,Not China,-0.7893,113.9213,confirmed,0,938620
2020-03-02,NA,Not China,-0.7893,113.9213,confirmed,2,938622
2020-03-03,NA,Not China,-0.7893,113.9213,confirmed,0,938622
2020-03-04,NA,Not China,-0.7893,113.9213,confirmed,0,938622
2020-03-05,NA,Not China,-0.7893,113.9213,confirmed,0,938622
2020-03-06,NA,Not China,-0.7893,113.9213,confirmed,2,938624
2020-03-07,NA,Not China,-0.7893,113.9213,confirmed,0,938624
2020-03-08,NA,Not China,-0.7893,113.9213,confirmed,2,938626
2020-03-09,NA,Not China,-0.7893,113.9213,confirmed,13,938639
2020-03-10,NA,Not China,-0.7893,113.9213,confirmed,8,938647
2020-03-11,NA,Not China,-0.7893,113.9213,confirmed,7,938654
2020-03-12,NA,Not China,-0.7893,113.9213,confirmed,0,938654
2020-03-13,NA,Not China,-0.7893,113.9213,confirmed,35,938689
2020-03-14,NA,Not China,-0.7893,113.9213,confirmed,27,938716
2020-03-15,NA,Not China,-0.7893,113.9213,confirmed,21,938737
2020-03-16,NA,Not China,-0.7893,113.9213,confirmed,17,938754
2020-03-17,NA,Not China,-0.7893,113.9213,confirmed,38,938792
2020-03-18,NA,Not China,-0.7893,113.9213,confirmed,55,938847
2020-03-19,NA,Not China,-0.7893,113.9213,confirmed,84,938931
2020-03-20,NA,Not China,-0.7893,113.9213,confirmed,58,938989
2020-03-21,NA,Not China,-0.7893,113.9213,confirmed,81,939070
2020-03-22,NA,Not China,-0.7893,113.9213,confirmed,64,939134
2020-03-23,NA,Not China,-0.7893,113.9213,confirmed,65,939199
2020-03-24,NA,Not China,-0.7893,113.9213,confirmed,107,939306
2020-03-25,NA,Not China,-0.7893,113.9213,confirmed,104,939410
2020-03-26,NA,Not China,-0.7893,113.9213,confirmed,103,939513
2020-03-27,NA,Not China,-0.7893,113.9213,confirmed,153,939666
2020-03-28,NA,Not China,-0.7893,113.9213,confirmed,109,939775
2020-03-29,NA,Not China,-0.7893,113.9213,confirmed,130,939905
2020-03-30,NA,Not China,-0.7893,113.9213,confirmed,129,940034
2020-03-31,NA,Not China,-0.7893,113.9213,confirmed,114,940148
2020-04-01,NA,Not China,-0.7893,113.9213,confirmed,149,940297
2020-04-02,NA,Not China,-0.7893,113.9213,confirmed,113,940410
2020-04-03,NA,Not China,-0.7893,113.9213,confirmed,196,940606
2020-04-04,NA,Not China,-0.7893,113.9213,confirmed,106,940712
2020-04-05,NA,Not China,-0.7893,113.9213,confirmed,181,940893
2020-04-06,NA,Not China,-0.7893,113.9213,confirmed,218,941111
2020-04-07,NA,Not China,-0.7893,113.9213,confirmed,247,941358
2020-04-08,NA,Not China,-0.7893,113.9213,confirmed,218,941576
2020-04-09,NA,Not China,-0.7893,113.9213,confirmed,337,941913
2020-04-10,NA,Not China,-0.7893,113.9213,confirmed,219,942132
2020-04-11,NA,Not China,-0.7893,113.9213,confirmed,330,942462
2020-04-12,NA,Not China,-0.7893,113.9213,confirmed,399,942861
2020-04-13,NA,Not China,-0.7893,113.9213,confirmed,316,943177
2020-04-14,NA,Not China,-0.7893,113.9213,confirmed,282,943459
2020-04-15,NA,Not China,-0.7893,113.9213,confirmed,297,943756
2020-04-16,NA,Not China,-0.7893,113.9213,confirmed,380,944136
2020-04-17,NA,Not China,-0.7893,113.9213,confirmed,407,944543
2020-04-18,NA,Not China,-0.7893,113.9213,confirmed,325,944868
2020-04-19,NA,Not China,-0.7893,113.9213,confirmed,327,945195
2020-04-20,NA,Not China,-0.7893,113.9213,confirmed,185,945380
2020-04-21,NA,Not China,-0.7893,113.9213,confirmed,375,945755
2020-04-22,NA,Not China,-0.7893,113.9213,confirmed,283,946038
2020-04-23,NA,Not China,-0.7893,113.9213,confirmed,357,946395
2020-04-24,NA,Not China,-0.7893,113.9213,confirmed,436,946831
2020-04-25,NA,Not China,-0.7893,113.9213,confirmed,396,947227
2020-04-26,NA,Not China,-0.7893,113.9213,confirmed,275,947502
2020-04-27,NA,Not China,-0.7893,113.9213,confirmed,214,947716
2020-04-28,NA,Not China,-0.7893,113.9213,confirmed,415,948131
2020-04-29,NA,Not China,-0.7893,113.9213,confirmed,260,948391
2020-04-30,NA,Not China,-0.7893,113.9213,confirmed,347,948738
2020-05-01,NA,Not China,-0.7893,113.9213,confirmed,433,949171
2020-05-02,NA,Not China,-0.7893,113.9213,confirmed,292,949463
2020-05-03,NA,Not China,-0.7893,113.9213,confirmed,349,949812
2020-05-04,NA,Not China,-0.7893,113.9213,confirmed,395,950207
2020-05-05,NA,Not China,-0.7893,113.9213,confirmed,484,950691
2020-05-06,NA,Not China,-0.7893,113.9213,confirmed,367,951058
2020-05-07,NA,Not China,-0.7893,113.9213,confirmed,338,951396
2020-05-08,NA,Not China,-0.7893,113.9213,confirmed,336,951732
2020-05-09,NA,Not China,-0.7893,113.9213,confirmed,533,952265
2020-05-10,NA,Not China,-0.7893,113.9213,confirmed,387,952652
2020-05-11,NA,Not China,-0.7893,113.9213,confirmed,233,952885
2020-05-12,NA,Not China,-0.7893,113.9213,confirmed,484,953369
2020-05-13,NA,Not China,-0.7893,113.9213,confirmed,689,954058
2020-01-22,NA,Not China,32,53,confirmed,0,954058
2020-01-23,NA,Not China,32,53,confirmed,0,954058
2020-01-24,NA,Not China,32,53,confirmed,0,954058
2020-01-25,NA,Not China,32,53,confirmed,0,954058
2020-01-26,NA,Not China,32,53,confirmed,0,954058
2020-01-27,NA,Not China,32,53,confirmed,0,954058
2020-01-28,NA,Not China,32,53,confirmed,0,954058
2020-01-29,NA,Not China,32,53,confirmed,0,954058
2020-01-30,NA,Not China,32,53,confirmed,0,954058
2020-01-31,NA,Not China,32,53,confirmed,0,954058
2020-02-01,NA,Not China,32,53,confirmed,0,954058
2020-02-02,NA,Not China,32,53,confirmed,0,954058
2020-02-03,NA,Not China,32,53,confirmed,0,954058
2020-02-04,NA,Not China,32,53,confirmed,0,954058
2020-02-05,NA,Not China,32,53,confirmed,0,954058
2020-02-06,NA,Not China,32,53,confirmed,0,954058
2020-02-07,NA,Not China,32,53,confirmed,0,954058
2020-02-08,NA,Not China,32,53,confirmed,0,954058
2020-02-09,NA,Not China,32,53,confirmed,0,954058
2020-02-10,NA,Not China,32,53,confirmed,0,954058
2020-02-11,NA,Not China,32,53,confirmed,0,954058
2020-02-12,NA,Not China,32,53,confirmed,0,954058
2020-02-13,NA,Not China,32,53,confirmed,0,954058
2020-02-14,NA,Not China,32,53,confirmed,0,954058
2020-02-15,NA,Not China,32,53,confirmed,0,954058
2020-02-16,NA,Not China,32,53,confirmed,0,954058
2020-02-17,NA,Not China,32,53,confirmed,0,954058
2020-02-18,NA,Not China,32,53,confirmed,0,954058
2020-02-19,NA,Not China,32,53,confirmed,2,954060
2020-02-20,NA,Not China,32,53,confirmed,3,954063
2020-02-21,NA,Not China,32,53,confirmed,13,954076
2020-02-22,NA,Not China,32,53,confirmed,10,954086
2020-02-23,NA,Not China,32,53,confirmed,15,954101
2020-02-24,NA,Not China,32,53,confirmed,18,954119
2020-02-25,NA,Not China,32,53,confirmed,34,954153
2020-02-26,NA,Not China,32,53,confirmed,44,954197
2020-02-27,NA,Not China,32,53,confirmed,106,954303
2020-02-28,NA,Not China,32,53,confirmed,143,954446
2020-02-29,NA,Not China,32,53,confirmed,205,954651
2020-03-01,NA,Not China,32,53,confirmed,385,955036
2020-03-02,NA,Not China,32,53,confirmed,523,955559
2020-03-03,NA,Not China,32,53,confirmed,835,956394
2020-03-04,NA,Not China,32,53,confirmed,586,956980
2020-03-05,NA,Not China,32,53,confirmed,591,957571
2020-03-06,NA,Not China,32,53,confirmed,1234,958805
2020-03-07,NA,Not China,32,53,confirmed,1076,959881
2020-03-08,NA,Not China,32,53,confirmed,743,960624
2020-03-09,NA,Not China,32,53,confirmed,595,961219
2020-03-10,NA,Not China,32,53,confirmed,881,962100
2020-03-11,NA,Not China,32,53,confirmed,958,963058
2020-03-12,NA,Not China,32,53,confirmed,1075,964133
2020-03-13,NA,Not China,32,53,confirmed,1289,965422
2020-03-14,NA,Not China,32,53,confirmed,1365,966787
2020-03-15,NA,Not China,32,53,confirmed,1209,967996
2020-03-16,NA,Not China,32,53,confirmed,1053,969049
2020-03-17,NA,Not China,32,53,confirmed,1178,970227
2020-03-18,NA,Not China,32,53,confirmed,1192,971419
2020-03-19,NA,Not China,32,53,confirmed,1046,972465
2020-03-20,NA,Not China,32,53,confirmed,1237,973702
2020-03-21,NA,Not China,32,53,confirmed,966,974668
2020-03-22,NA,Not China,32,53,confirmed,1028,975696
2020-03-23,NA,Not China,32,53,confirmed,1411,977107
2020-03-24,NA,Not China,32,53,confirmed,1762,978869
2020-03-25,NA,Not China,32,53,confirmed,2206,981075
2020-03-26,NA,Not China,32,53,confirmed,2389,983464
2020-03-27,NA,Not China,32,53,confirmed,2926,986390
2020-03-28,NA,Not China,32,53,confirmed,3076,989466
2020-03-29,NA,Not China,32,53,confirmed,2901,992367
2020-03-30,NA,Not China,32,53,confirmed,3186,995553
2020-03-31,NA,Not China,32,53,confirmed,3110,998663
2020-04-01,NA,Not China,32,53,confirmed,2988,1001651
2020-04-02,NA,Not China,32,53,confirmed,2875,1004526
2020-04-03,NA,Not China,32,53,confirmed,2715,1007241
2020-04-04,NA,Not China,32,53,confirmed,2560,1009801
2020-04-05,NA,Not China,32,53,confirmed,2483,1012284
2020-04-06,NA,Not China,32,53,confirmed,2274,1014558
2020-04-07,NA,Not China,32,53,confirmed,2089,1016647
2020-04-08,NA,Not China,32,53,confirmed,1997,1018644
2020-04-09,NA,Not China,32,53,confirmed,1634,1020278
2020-04-10,NA,Not China,32,53,confirmed,1972,1022250
2020-04-11,NA,Not China,32,53,confirmed,1837,1024087
2020-04-12,NA,Not China,32,53,confirmed,1657,1025744
2020-04-13,NA,Not China,32,53,confirmed,1617,1027361
2020-04-14,NA,Not China,32,53,confirmed,1574,1028935
2020-04-15,NA,Not China,32,53,confirmed,1512,1030447
2020-04-16,NA,Not China,32,53,confirmed,1606,1032053
2020-04-17,NA,Not China,32,53,confirmed,1499,1033552
2020-04-18,NA,Not China,32,53,confirmed,1374,1034926
2020-04-19,NA,Not China,32,53,confirmed,1343,1036269
2020-04-20,NA,Not China,32,53,confirmed,1294,1037563
2020-04-21,NA,Not China,32,53,confirmed,1297,1038860
2020-04-22,NA,Not China,32,53,confirmed,1194,1040054
2020-04-23,NA,Not China,32,53,confirmed,1030,1041084
2020-04-24,NA,Not China,32,53,confirmed,1168,1042252
2020-04-25,NA,Not China,32,53,confirmed,1134,1043386
2020-04-26,NA,Not China,32,53,confirmed,1153,1044539
2020-04-27,NA,Not China,32,53,confirmed,991,1045530
2020-04-28,NA,Not China,32,53,confirmed,1112,1046642
2020-04-29,NA,Not China,32,53,confirmed,1073,1047715
2020-04-30,NA,Not China,32,53,confirmed,983,1048698
2020-05-01,NA,Not China,32,53,confirmed,1006,1049704
2020-05-02,NA,Not China,32,53,confirmed,802,1050506
2020-05-03,NA,Not China,32,53,confirmed,976,1051482
2020-05-04,NA,Not China,32,53,confirmed,1223,1052705
2020-05-05,NA,Not China,32,53,confirmed,1323,1054028
2020-05-06,NA,Not China,32,53,confirmed,1680,1055708
2020-05-07,NA,Not China,32,53,confirmed,1485,1057193
2020-05-08,NA,Not China,32,53,confirmed,1556,1058749
2020-05-09,NA,Not China,32,53,confirmed,1529,1060278
2020-05-10,NA,Not China,32,53,confirmed,1383,1061661
2020-05-11,NA,Not China,32,53,confirmed,1683,1063344
2020-05-12,NA,Not China,32,53,confirmed,1481,1064825
2020-05-13,NA,Not China,32,53,confirmed,1958,1066783
2020-01-22,NA,Not China,33,44,confirmed,0,1066783
2020-01-23,NA,Not China,33,44,confirmed,0,1066783
2020-01-24,NA,Not China,33,44,confirmed,0,1066783
2020-01-25,NA,Not China,33,44,confirmed,0,1066783
2020-01-26,NA,Not China,33,44,confirmed,0,1066783
2020-01-27,NA,Not China,33,44,confirmed,0,1066783
2020-01-28,NA,Not China,33,44,confirmed,0,1066783
2020-01-29,NA,Not China,33,44,confirmed,0,1066783
2020-01-30,NA,Not China,33,44,confirmed,0,1066783
2020-01-31,NA,Not China,33,44,confirmed,0,1066783
2020-02-01,NA,Not China,33,44,confirmed,0,1066783
2020-02-02,NA,Not China,33,44,confirmed,0,1066783
2020-02-03,NA,Not China,33,44,confirmed,0,1066783
2020-02-04,NA,Not China,33,44,confirmed,0,1066783
2020-02-05,NA,Not China,33,44,confirmed,0,1066783
2020-02-06,NA,Not China,33,44,confirmed,0,1066783
2020-02-07,NA,Not China,33,44,confirmed,0,1066783
2020-02-08,NA,Not China,33,44,confirmed,0,1066783
2020-02-09,NA,Not China,33,44,confirmed,0,1066783
2020-02-10,NA,Not China,33,44,confirmed,0,1066783
2020-02-11,NA,Not China,33,44,confirmed,0,1066783
2020-02-12,NA,Not China,33,44,confirmed,0,1066783
2020-02-13,NA,Not China,33,44,confirmed,0,1066783
2020-02-14,NA,Not China,33,44,confirmed,0,1066783
2020-02-15,NA,Not China,33,44,confirmed,0,1066783
2020-02-16,NA,Not China,33,44,confirmed,0,1066783
2020-02-17,NA,Not China,33,44,confirmed,0,1066783
2020-02-18,NA,Not China,33,44,confirmed,0,1066783
2020-02-19,NA,Not China,33,44,confirmed,0,1066783
2020-02-20,NA,Not China,33,44,confirmed,0,1066783
2020-02-21,NA,Not China,33,44,confirmed,0,1066783
2020-02-22,NA,Not China,33,44,confirmed,0,1066783
2020-02-23,NA,Not China,33,44,confirmed,0,1066783
2020-02-24,NA,Not China,33,44,confirmed,1,1066784
2020-02-25,NA,Not China,33,44,confirmed,0,1066784
2020-02-26,NA,Not China,33,44,confirmed,4,1066788
2020-02-27,NA,Not China,33,44,confirmed,2,1066790
2020-02-28,NA,Not China,33,44,confirmed,0,1066790
2020-02-29,NA,Not China,33,44,confirmed,6,1066796
2020-03-01,NA,Not China,33,44,confirmed,6,1066802
2020-03-02,NA,Not China,33,44,confirmed,7,1066809
2020-03-03,NA,Not China,33,44,confirmed,6,1066815
2020-03-04,NA,Not China,33,44,confirmed,3,1066818
2020-03-05,NA,Not China,33,44,confirmed,0,1066818
2020-03-06,NA,Not China,33,44,confirmed,5,1066823
2020-03-07,NA,Not China,33,44,confirmed,14,1066837
2020-03-08,NA,Not China,33,44,confirmed,6,1066843
2020-03-09,NA,Not China,33,44,confirmed,0,1066843
2020-03-10,NA,Not China,33,44,confirmed,11,1066854
2020-03-11,NA,Not China,33,44,confirmed,0,1066854
2020-03-12,NA,Not China,33,44,confirmed,0,1066854
2020-03-13,NA,Not China,33,44,confirmed,30,1066884
2020-03-14,NA,Not China,33,44,confirmed,9,1066893
2020-03-15,NA,Not China,33,44,confirmed,6,1066899
2020-03-16,NA,Not China,33,44,confirmed,8,1066907
2020-03-17,NA,Not China,33,44,confirmed,30,1066937
2020-03-18,NA,Not China,33,44,confirmed,10,1066947
2020-03-19,NA,Not China,33,44,confirmed,28,1066975
2020-03-20,NA,Not China,33,44,confirmed,16,1066991
2020-03-21,NA,Not China,33,44,confirmed,6,1066997
2020-03-22,NA,Not China,33,44,confirmed,19,1067016
2020-03-23,NA,Not China,33,44,confirmed,33,1067049
2020-03-24,NA,Not China,33,44,confirmed,50,1067099
2020-03-25,NA,Not China,33,44,confirmed,30,1067129
2020-03-26,NA,Not China,33,44,confirmed,36,1067165
2020-03-27,NA,Not China,33,44,confirmed,76,1067241
2020-03-28,NA,Not China,33,44,confirmed,48,1067289
2020-03-29,NA,Not China,33,44,confirmed,41,1067330
2020-03-30,NA,Not China,33,44,confirmed,83,1067413
2020-03-31,NA,Not China,33,44,confirmed,64,1067477
2020-04-01,NA,Not China,33,44,confirmed,34,1067511
2020-04-02,NA,Not China,33,44,confirmed,44,1067555
2020-04-03,NA,Not China,33,44,confirmed,48,1067603
2020-04-04,NA,Not China,33,44,confirmed,58,1067661
2020-04-05,NA,Not China,33,44,confirmed,83,1067744
2020-04-06,NA,Not China,33,44,confirmed,70,1067814
2020-04-07,NA,Not China,33,44,confirmed,91,1067905
2020-04-08,NA,Not China,33,44,confirmed,80,1067985
2020-04-09,NA,Not China,33,44,confirmed,30,1068015
2020-04-10,NA,Not China,33,44,confirmed,47,1068062
2020-04-11,NA,Not China,33,44,confirmed,39,1068101
2020-04-12,NA,Not China,33,44,confirmed,34,1068135
2020-04-13,NA,Not China,33,44,confirmed,26,1068161
2020-04-14,NA,Not China,33,44,confirmed,22,1068183
2020-04-15,NA,Not China,33,44,confirmed,15,1068198
2020-04-16,NA,Not China,33,44,confirmed,19,1068217
2020-04-17,NA,Not China,33,44,confirmed,48,1068265
2020-04-18,NA,Not China,33,44,confirmed,31,1068296
2020-04-19,NA,Not China,33,44,confirmed,26,1068322
2020-04-20,NA,Not China,33,44,confirmed,35,1068357
2020-04-21,NA,Not China,33,44,confirmed,28,1068385
2020-04-22,NA,Not China,33,44,confirmed,29,1068414
2020-04-23,NA,Not China,33,44,confirmed,46,1068460
2020-04-24,NA,Not China,33,44,confirmed,31,1068491
2020-04-25,NA,Not China,33,44,confirmed,55,1068546
2020-04-26,NA,Not China,33,44,confirmed,57,1068603
2020-04-27,NA,Not China,33,44,confirmed,27,1068630
2020-04-28,NA,Not China,33,44,confirmed,81,1068711
2020-04-29,NA,Not China,33,44,confirmed,75,1068786
2020-04-30,NA,Not China,33,44,confirmed,82,1068868
2020-05-01,NA,Not China,33,44,confirmed,68,1068936
2020-05-02,NA,Not China,33,44,confirmed,66,1069002
2020-05-03,NA,Not China,33,44,confirmed,77,1069079
2020-05-04,NA,Not China,33,44,confirmed,50,1069129
2020-05-05,NA,Not China,33,44,confirmed,85,1069214
2020-05-06,NA,Not China,33,44,confirmed,49,1069263
2020-05-07,NA,Not China,33,44,confirmed,63,1069326
2020-05-08,NA,Not China,33,44,confirmed,60,1069386
2020-05-09,NA,Not China,33,44,confirmed,76,1069462
2020-05-10,NA,Not China,33,44,confirmed,88,1069550
2020-05-11,NA,Not China,33,44,confirmed,51,1069601
2020-05-12,NA,Not China,33,44,confirmed,95,1069696
2020-05-13,NA,Not China,33,44,confirmed,119,1069815
2020-01-22,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-23,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-24,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-25,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-26,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-27,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-28,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-29,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-30,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-01-31,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-01,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-02,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-03,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-04,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-05,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-06,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-07,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-08,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-09,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-10,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-11,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-12,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-13,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-14,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-15,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-16,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-17,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-18,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-19,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-20,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-21,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-22,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-23,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-24,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-25,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-26,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-27,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-28,NA,Not China,53.1424,-7.6921,confirmed,0,1069815
2020-02-29,NA,Not China,53.1424,-7.6921,confirmed,1,1069816
2020-03-01,NA,Not China,53.1424,-7.6921,confirmed,0,1069816
2020-03-02,NA,Not China,53.1424,-7.6921,confirmed,0,1069816
2020-03-03,NA,Not China,53.1424,-7.6921,confirmed,1,1069817
2020-03-04,NA,Not China,53.1424,-7.6921,confirmed,4,1069821
2020-03-05,NA,Not China,53.1424,-7.6921,confirmed,0,1069821
2020-03-06,NA,Not China,53.1424,-7.6921,confirmed,12,1069833
2020-03-07,NA,Not China,53.1424,-7.6921,confirmed,0,1069833
2020-03-08,NA,Not China,53.1424,-7.6921,confirmed,1,1069834
2020-03-09,NA,Not China,53.1424,-7.6921,confirmed,2,1069836
2020-03-10,NA,Not China,53.1424,-7.6921,confirmed,13,1069849
2020-03-11,NA,Not China,53.1424,-7.6921,confirmed,9,1069858
2020-03-12,NA,Not China,53.1424,-7.6921,confirmed,0,1069858
2020-03-13,NA,Not China,53.1424,-7.6921,confirmed,47,1069905
2020-03-14,NA,Not China,53.1424,-7.6921,confirmed,39,1069944
2020-03-15,NA,Not China,53.1424,-7.6921,confirmed,0,1069944
2020-03-16,NA,Not China,53.1424,-7.6921,confirmed,40,1069984
2020-03-17,NA,Not China,53.1424,-7.6921,confirmed,54,1070038
2020-03-18,NA,Not China,53.1424,-7.6921,confirmed,69,1070107
2020-03-19,NA,Not China,53.1424,-7.6921,confirmed,265,1070372
2020-03-20,NA,Not China,53.1424,-7.6921,confirmed,126,1070498
2020-03-21,NA,Not China,53.1424,-7.6921,confirmed,102,1070600
